iter	Passed	Remaining
8003	122895	30647
8004	122930	30636
8005	122943	30620
8006	122957	30604
8007	122972	30589
8008	122986	30573
8009	122999	30557
8010	123013	30542
8011	123033	30528
8012	123048	30512
8013	123062	30496
8014	123079	30481
8015	123095	30466
8016	123111	30451
8017	123127	30436
8018	123144	30421
8019	123158	30405
8020	123173	30390
8021	123189	30375
8022	123205	30359
8023	123219	30344
8024	123234	30328
8025	123247	30312
8026	123261	30297
8027	123280	30282
8028	123294	30266
8029	123306	30250
8030	123321	30235
8031	123338	30220
8032	123352	30204
8033	123366	30188
8034	123380	30173
8035	123398	30158
8036	123413	30143
8037	123429	30127
8038	123444	30112
8039	123459	30097
8040	123473	30081
8041	123488	30065
8042	123504	30050
8043	123521	30035
8044	123537	30020
8045	123552	30005
8046	123568	29989
8047	123583	29974
8048	123602	29959
8049	123618	29944
8050	123635	29929
8051	123651	29914
8052	123664	29898
8053	123680	29883
8054	123696	29868
8055	123712	29853
8056	123729	29838
8057	123744	29822
8058	123759	29807
8059	123775	29792
8060	123790	29776
8061	123805	29761
8062	123821	29745
8063	123836	29730
8064	123852	29715
8065	123866	29699
8066	123881	29684
8067	123896	29668
8068	123910	29653
8069	123927	29638
8070	123941	29622
8071	123956	29606
8072	123976	29592
8073	123992	29577
8074	124008	29562
8075	124027	29548
8076	124042	29532
8077	124055	29516
8078	124068	29500
8079	124082	29484
8080	124100	29470
8081	124119	29455
8082	124134	29440
8083	124151	29425
8084	124164	29409
8085	124180	29394
8086	124198	29379
8087	124212	29363
8088	124229	29348
8089	124245	29333
8090	124258	29317
8091	124273	29302
8092	124288	29286
8093	124303	29271
8094	124320	29256
8095	124337	29241
8096	124352	29225
8097	124368	29210
8098	124384	29195
8099	124398	29179
8100	124413	29164
8101	124429	29149
8102	124444	29133
8103	124461	29118
8104	124475	29103
8105	124490	29087
8106	124506	29072
8107	124523	29057
8108	124536	29041
8109	124551	29026
8110	124565	29010
8111	124583	28995
8112	124598	28980
8113	124612	28964
8114	124629	28949
8115	124643	28933
8116	124658	28918
8117	124674	28903
8118	124692	28888
8119	124708	28873
8120	124725	28858
8121	124740	28842
8122	124755	28827
8123	124771	28812
8124	124785	28796
8125	124800	28781
8126	124815	28765
8127	124828	28749
8128	124842	28734
8129	124858	28718
8130	124871	28703
8131	124885	28687
8132	124901	28672
8133	124917	28656
8134	124933	28641
8135	124946	28625
8136	124959	28610
8137	124975	28594
8138	124990	28579
8139	125009	28564
8140	125024	28549
8141	125042	28534
8142	125058	28519
8143	125075	28504
8144	125092	28489
8145	125112	28475
8146	125129	28460
8147	125141	28443
8148	125155	28428
8149	125171	28413
8150	125188	28398
8151	125202	28382
8152	125216	28366
8153	125229	28350
8154	125246	28335
8155	125260	28320
8156	125276	28305
8157	125293	28290
8158	125307	28274
8159	125321	28258
8160	125335	28243
8161	125349	28227
8162	125365	28212
8163	125380	28196
8164	125394	28181
8165	125409	28165
8166	125424	28150
8167	125439	28134
8168	125454	28119
8169	125471	28104
8170	125488	28089
8171	125503	28073
8172	125516	28057
8173	125531	28042
8174	125547	28027
8175	125563	28012
8176	125577	27996
8177	125592	27981
8178	125609	27966
8179	125624	27950
8180	125640	27935
8181	125657	27920
8182	125672	27904
8183	125686	27889
8184	125700	27873
8185	125716	27858
8186	125729	27842
8187	125743	27826
8188	125757	27811
8189	125770	27795
8190	125783	27779
8191	125799	27764
8192	125815	27749
8193	125830	27733
8194	125842	27717
8195	125856	27701
8196	125874	27687
8197	125890	27671
8198	125906	27656
8199	125923	27641
8200	125938	27626
8201	125955	27611
8202	125969	27595
8203	125986	27580
8204	126002	27565
8205	126020	27550
8206	126034	27535
8207	126048	27519
8208	126063	27503
8209	126078	27488
8210	126093	27473
8211	126109	27457
8212	126122	27441
8213	126137	27426
8214	126152	27411
8215	126168	27395
8216	126183	27380
8217	126198	27365
8218	126214	27349
8219	126229	27334
8220	126244	27318
8221	126260	27303
8222	126276	27288
8223	126291	27273
8224	126306	27257
8225	126322	27242
8226	126336	27226
8227	126353	27211
8228	126368	27196
8229	126383	27180
8230	126398	27165
8231	126412	27149
8232	126431	27135
8233	126446	27119
8234	126461	27104
8235	126474	27088
8236	126492	27073
8237	126510	27058
8238	126523	27043
8239	126540	27028
8240	126553	27012
8241	126567	26996
8242	126580	26980
8243	126596	26965
8244	126610	26949
8245	126626	26934
8246	126641	26919
8247	126658	26904
8248	126671	26888
8249	126688	26873
8250	126702	26857
8251	126715	26841
8252	126730	26826
8253	126745	26810
8254	126759	26795
8255	126772	26779
8256	126787	26764
8257	126806	26749
8258	126822	26734
8259	126837	26718
8260	126853	26703
8261	126868	26688
8262	126883	26672
8263	126902	26658
8264	126916	26642
8265	126930	26626
8266	126944	26611
8267	126957	26595
8268	126971	26579
8269	126985	26564
8270	127005	26549
8271	127021	26534
8272	127035	26518
8273	127051	26503
8274	127066	26488
8275	127079	26472
8276	127093	26456
8277	127108	26441
8278	127124	26426
8279	127139	26410
8280	127154	26395
8281	127169	26379
8282	127184	26364
8283	127199	26348
8284	127214	26333
8285	127229	26318
8286	127245	26302
8287	127261	26287
8288	127275	26271
8289	127286	26255
8290	127299	26239
8291	127312	26223
8292	127328	26208
8293	127344	26193
8294	127359	26178
8295	127377	26163
8296	127394	26148
8297	127409	26133
8298	127425	26117
8299	127441	26102
8300	127458	26087
8301	127474	26072
8302	127493	26057
8303	127506	26041
8304	127520	26026
8305	127537	26011
8306	127551	25995
8307	127565	25979
8308	127582	25964
8309	127596	25949
8310	127610	25933
8311	127625	25918
8312	127639	25902
8313	127656	25887
8314	127671	25871
8315	127686	25856
8316	127700	25840
8317	127714	25825
8318	127729	25809
8319	127744	25794
8320	127758	25778
8321	127772	25763
8322	127788	25748
8323	127803	25732
8324	127818	25717
8325	127837	25702
8326	127855	25687
8327	127869	25672
8328	127886	25657
8329	127900	25641
8330	127917	25626
8331	127932	25611
8332	127947	25595
8333	127963	25580
8334	127979	25565
8335	128000	25550
8336	128011	25534
8337	128024	25518
8338	128040	25503
8339	128057	25488
8340	128072	25473
8341	128087	25457
8342	128103	25442
8343	128121	25427
8344	128138	25412
8345	128153	25397
8346	128170	25382
8347	128184	25366
8348	128199	25351
8349	128216	25336
8350	128232	25320
8351	128250	25306
8352	128263	25290
8353	128280	25275
8354	128294	25259
8355	128311	25244
8356	128325	25229
8357	128341	25213
8358	128356	25198
8359	128367	25182
8360	128385	25167
8361	128399	25151
8362	128414	25136
8363	128431	25121
8364	128447	25105
8365	128466	25091
8366	128479	25075
8367	128499	25061
8368	128515	25045
8369	128528	25030
8370	128542	25014
8371	128558	24999
8372	128571	24983
8373	128586	24967
8374	128600	24952
8375	128616	24937
8376	128634	24922
8377	128651	24907
8378	128666	24891
8379	128679	24875
8380	128692	24860
8381	128707	24844
8382	128721	24829
8383	128738	24814
8384	128754	24798
8385	128769	24783
8386	128782	24767
8387	128797	24752
8388	128812	24736
8389	128827	24721
8390	128842	24705
8391	128855	24690
8392	128871	24674
8393	128884	24659
8394	128902	24644
8395	128918	24629
8396	128935	24613
8397	128952	24598
8398	128968	24583
8399	128990	24569
8400	129005	24554
8401	129019	24538
8402	129033	24522
8403	129049	24507
8404	129065	24492
8405	129079	24476
8406	129097	24461
8407	129110	24446
8408	129125	24430
8409	129139	24415
8410	129156	24400
8411	129172	24384
8412	129186	24369
8413	129199	24353
8414	129215	24338
8415	129231	24323
8416	129243	24307
8417	129257	24291
8418	129273	24276
8419	129292	24261
8420	129308	24246
8421	129322	24230
8422	129337	24215
8423	129352	24199
8424	129367	24184
8425	129383	24169
8426	129401	24154
8427	129418	24139
8428	129434	24124
8429	129447	24108
8430	129465	24093
8431	129479	24077
8432	129493	24062
8433	129507	24046
8434	129522	24031
8435	129540	24016
8436	129554	24000
8437	129568	23984
8438	129583	23969
8439	129597	23954
8440	129611	23938
8441	129624	23922
8442	129642	23907
8443	129656	23892
8444	129672	23876
8445	129687	23861
8446	129702	23846
8447	129716	23830
8448	129728	23814
8449	129743	23799
8450	129758	23783
8451	129774	23768
8452	129791	23753
8453	129808	23738
8454	129823	23722
8455	129837	23707
8456	129853	23692
8457	129869	23676
8458	129883	23661
8459	129900	23646
8460	129916	23630
8461	129932	23615
8462	129949	23600
8463	129961	23584
8464	129981	23570
8465	129998	23555
8466	130014	23539
8467	130030	23524
8468	130046	23509
8469	130062	23494
8470	130078	23478
8471	130096	23464
8472	130112	23448
8473	130126	23433
8474	130142	23418
8475	130157	23402
8476	130172	23387
8477	130187	23371
8478	130204	23356
8479	130218	23341
8480	130233	23325
8481	130249	23310
8482	130263	23294
8483	130276	23278
8484	130290	23263
8485	130305	23248
8486	130320	23232
8487	130336	23217
8488	130350	23201
8489	130366	23186
8490	130381	23171
8491	130398	23156
8492	130419	23141
8493	130432	23125
8494	130449	23110
8495	130462	23095
8496	130478	23079
8497	130494	23064
8498	130509	23049
8499	130526	23034
8500	130541	23018
8501	130555	23003
8502	130569	22987
8503	130584	22972
8504	130600	22956
8505	130616	22941
8506	130633	22926
8507	130649	22911
8508	130665	22896
8509	130679	22880
8510	130694	22864
8511	130708	22849
8512	130725	22834
8513	130739	22818
8514	130754	22803
8515	130768	22787
8516	130785	22772
8517	130796	22756
8518	130808	22740
8519	130826	22725
8520	130840	22710
8521	130854	22694
8522	130870	22679
8523	130884	22663
8524	130899	22648
8525	130913	22632
8526	130929	22617
8527	130944	22602
8528	130961	22586
8529	130979	22572
8530	130992	22556
8531	131009	22541
8532	131024	22525
8533	131041	22510
8534	131053	22494
8535	131069	22479
8536	131086	22464
8537	131099	22448
8538	131114	22433
8539	131130	22418
8540	131145	22402
8541	131161	22387
8542	131178	22372
8543	131193	22356
8544	131206	22341
8545	131220	22325
8546	131235	22310
8547	131251	22294
8548	131269	22279
8549	131284	22264
8550	131299	22249
8551	131313	22233
8552	131329	22218
8553	131345	22203
8554	131359	22187
8555	131376	22172
8556	131392	22157
8557	131409	22142
8558	131420	22126
8559	131435	22110
8560	131450	22095
8561	131467	22080
8562	131480	22064
8563	131494	22048
8564	131510	22033
8565	131526	22018
8566	131540	22002
8567	131553	21987
8568	131569	21971
8569	131583	21956
8570	131597	21940
8571	131612	21925
8572	131626	21909
8573	131643	21894
8574	131658	21879
8575	131672	21863
8576	131688	21848
8577	131704	21833
8578	131719	21817
8579	131736	21802
8580	131750	21786
8581	131765	21771
8582	131783	21756
8583	131798	21741
8584	131815	21726
8585	131831	21710
8586	131846	21695
8587	131862	21680
8588	131877	21664
8589	131891	21649
8590	131907	21634
8591	131922	21618
8592	131938	21603
8593	131954	21588
8594	131973	21573
8595	131989	21558
8596	132005	21542
8597	132022	21527
8598	132036	21512
8599	132051	21496
8600	132065	21481
8601	132080	21465
8602	132094	21450
8603	132111	21435
8604	132126	21419
8605	132141	21404
8606	132155	21388
8607	132169	21373
8608	132182	21357
8609	132198	21342
8610	132212	21326
8611	132228	21311
8612	132242	21295
8613	132259	21280
8614	132275	21265
8615	132289	21249
8616	132306	21234
8617	132322	21219
8618	132337	21204
8619	132353	21188
8620	132367	21173
8621	132383	21157
8622	132401	21143
8623	132416	21127
8624	132433	21112
8625	132449	21097
8626	132466	21082
8627	132484	21067
8628	132495	21051
8629	132509	21035
8630	132524	21020
8631	132537	21004
8632	132553	20989
8633	132568	20973
8634	132586	20958
8635	132598	20943
8636	132611	20927
8637	132626	20911
8638	132642	20896
8639	132658	20881
8640	132673	20866
8641	132689	20850
8642	132705	20835
8643	132722	20820
8644	132737	20804
8645	132750	20789
8646	132762	20773
8647	132777	20758
8648	132795	20743
8649	132809	20727
8650	132825	20712
8651	132842	20697
8652	132857	20681
8653	132874	20666
8654	132890	20651
8655	132904	20635
8656	132918	20620
8657	132933	20604
8658	132948	20589
8659	132967	20574
8660	132976	20558
8661	133002	20544
8662	133018	20529
8663	133034	20514
8664	133046	20498
8665	133061	20482
8666	133078	20467
8667	133092	20452
8668	133107	20436
8669	133123	20421
8670	133137	20405
8671	133153	20390
8672	133167	20375
8673	133183	20359
8674	133198	20344
8675	133214	20329
8676	133230	20313
8677	133243	20298
8678	133261	20283
8679	133276	20267
8680	133294	20252
8681	133309	20237
8682	133324	20222
8683	133339	20206
8684	133355	20191
8685	133368	20175
8686	133383	20160
8687	133399	20145
8688	133413	20129
8689	133429	20114
8690	133444	20098
8691	133461	20083
8692	133476	20068
8693	133494	20053
8694	133508	20037
8695	133523	20022
8696	133536	20006
8697	133551	19991
8698	133565	19975
8699	133581	19960
8700	133594	19944
8701	133610	19929
8702	133624	19913
8703	133641	19898
8704	133654	19883
8705	133670	19867
8706	133685	19852
8707	133702	19837
8708	133716	19821
8709	133733	19806
8710	133748	19791
8711	133762	19775
8712	133777	19760
8713	133792	19744
8714	133807	19729
8715	133821	19713
8716	133837	19698
8717	133850	19682
8718	133871	19668
8719	133887	19653
8720	133902	19637
8721	133920	19622
8722	133936	19607
8723	133957	19593
8724	133971	19577
8725	133985	19561
8726	134004	19547
8727	134020	19531
8728	134034	19516
8729	134049	19500
8730	134062	19485
8731	134078	19469
8732	134093	19454
8733	134107	19439
8734	134122	19423
8735	134135	19407
8736	134152	19392
8737	134166	19377
8738	134181	19361
8739	134195	19346
8740	134209	19330
8741	134225	19315
8742	134238	19299
8743	134255	19284
8744	134272	19269
8745	134288	19254
8746	134302	19238
8747	134316	19223
8748	134331	19207
8749	134348	19192
8750	134362	19177
8751	134378	19161
8752	134391	19146
8753	134408	19130
8754	134426	19116
8755	134443	19100
8756	134459	19085
8757	134473	19070
8758	134489	19054
8759	134502	19039
8760	134518	19023
8761	134531	19008
8762	134547	18992
8763	134563	18977
8764	134579	18962
8765	134595	18947
8766	134607	18931
8767	134621	18915
8768	134635	18900
8769	134652	18885
8770	134668	18869
8771	134683	18854
8772	134699	18839
8773	134714	18823
8774	134728	18808
8775	134747	18793
8776	134762	18778
8777	134782	18763
8778	134799	18748
8779	134813	18732
8780	134828	18717
8781	134843	18701
8782	134860	18686
8783	134875	18671
8784	134891	18655
8785	134906	18640
8786	134922	18625
8787	134938	18610
8788	134955	18595
8789	134972	18579
8790	134984	18564
8791	135002	18549
8792	135016	18533
8793	135032	18518
8794	135047	18502
8795	135062	18487
8796	135079	18472
8797	135092	18456
8798	135108	18441
8799	135125	18426
8800	135140	18410
8801	135155	18395
8802	135171	18380
8803	135187	18364
8804	135202	18349
8805	135215	18333
8806	135231	18318
8807	135245	18302
8808	135260	18287
8809	135273	18271
8810	135288	18256
8811	135301	18240
8812	135314	18225
8813	135330	18209
8814	135347	18194
8815	135364	18179
8816	135380	18164
8817	135397	18149
8818	135412	18133
8819	135428	18118
8820	135440	18102
8821	135456	18087
8822	135474	18072
8823	135490	18057
8824	135505	18041
8825	135521	18026
8826	135536	18011
8827	135554	17996
8828	135570	17980
8829	135587	17965
8830	135602	17950
8831	135618	17935
8832	135636	17920
8833	135653	17904
8834	135670	17889
8835	135686	17874
8836	135701	17859
8837	135718	17843
8838	135732	17828
8839	135747	17813
8840	135763	17797
8841	135778	17782
8842	135793	17767
8843	135808	17751
8844	135823	17736
8845	135837	17720
8846	135853	17705
8847	135867	17689
8848	135882	17674
8849	135895	17658
8850	135911	17643
8851	135924	17627
8852	135941	17612
8853	135959	17597
8854	135973	17582
8855	135987	17566
8856	136003	17551
8857	136019	17536
8858	136034	17520
8859	136049	17505
8860	136065	17489
8861	136079	17474
8862	136091	17458
8863	136108	17443
8864	136123	17428
8865	136138	17412
8866	136153	17397
8867	136167	17381
8868	136183	17366
8869	136199	17351
8870	136212	17335
8871	136227	17320
8872	136240	17304
8873	136257	17289
8874	136273	17274
8875	136286	17258
8876	136301	17243
8877	136315	17227
8878	136334	17212
8879	136350	17197
8880	136371	17182
8881	136385	17167
8882	136403	17152
8883	136422	17137
8884	136438	17122
8885	136456	17106
8886	136469	17091
8887	136486	17076
8888	136501	17060
8889	136516	17045
8890	136530	17029
8891	136546	17014
8892	136563	16999
8893	136575	16983
8894	136592	16968
8895	136606	16952
8896	136620	16937
8897	136635	16921
8898	136649	16906
8899	136663	16891
8900	136678	16875
8901	136690	16859
8902	136706	16844
8903	136719	16828
8904	136733	16813
8905	136747	16797
8906	136763	16782
8907	136778	16767
8908	136793	16751
8909	136812	16736
8910	136828	16721
8911	136843	16706
8912	136857	16690
8913	136877	16675
8914	136893	16660
8915	136906	16645
8916	136921	16629
8917	136940	16614
8918	136959	16599
8919	136973	16584
8920	136988	16568
8921	137004	16553
8922	137019	16538
8923	137037	16523
8924	137053	16507
8925	137070	16492
8926	137084	16477
8927	137101	16462
8928	137115	16446
8929	137131	16431
8930	137146	16415
8931	137159	16400
8932	137176	16384
8933	137191	16369
8934	137206	16354
8935	137221	16338
8936	137238	16323
8937	137253	16308
8938	137269	16292
8939	137284	16277
8940	137301	16262
8941	137318	16247
8942	137333	16231
8943	137347	16216
8944	137362	16200
8945	137378	16185
8946	137392	16170
8947	137408	16154
8948	137423	16139
8949	137435	16123
8950	137450	16108
8951	137465	16092
8952	137479	16077
8953	137493	16061
8954	137510	16046
8955	137526	16031
8956	137541	16016
8957	137557	16000
8958	137576	15985
8959	137591	15970
8960	137604	15954
8961	137620	15939
8962	137636	15924
8963	137651	15908
8964	137667	15893
8965	137681	15878
8966	137697	15862
8967	137712	15847
8968	137727	15831
8969	137742	15816
8970	137755	15800
8971	137774	15785
8972	137791	15770
8973	137808	15755
8974	137822	15740
8975	137838	15724
8976	137851	15709
8977	137865	15693
8978	137881	15678
8979	137898	15663
8980	137913	15647
8981	137936	15633
8982	137952	15618
8983	137966	15602
8984	137992	15588
8985	138007	15573
8986	138024	15557
8987	138037	15542
8988	138052	15526
8989	138067	15511
8990	138085	15496
8991	138100	15481
8992	138116	15465
8993	138130	15450
8994	138148	15435
8995	138165	15419
8996	138181	15404
8997	138198	15389
8998	138212	15373
8999	138227	15358
9000	138242	15343
9001	138258	15327
9002	138273	15312
9003	138290	15297
9004	138304	15281
9005	138317	15266
9006	138334	15251
9007	138349	15235
9008	138362	15220
9009	138378	15204
9010	138391	15189
9011	138408	15173
9012	138425	15158
9013	138438	15143
9014	138452	15127
9015	138468	15112
9016	138484	15097
9017	138500	15081
9018	138516	15066
9019	138531	15051
9020	138546	15035
9021	138562	15020
9022	138579	15005
9023	138596	14990
9024	138609	14974
9025	138624	14958
9026	138639	14943
9027	138655	14928
9028	138668	14912
9029	138682	14897
9030	138697	14881
9031	138713	14866
9032	138727	14851
9033	138741	14835
9034	138756	14820
9035	138770	14804
9036	138786	14789
9037	138801	14773
9038	138817	14758
9039	138832	14743
9040	138847	14727
9041	138863	14712
9042	138880	14697
9043	138894	14681
9044	138914	14667
9045	138930	14651
9046	138944	14636
9047	138959	14620
9048	138975	14605
9049	138991	14590
9050	139008	14575
9051	139022	14559
9052	139037	14544
9053	139053	14528
9054	139070	14513
9055	139085	14498
9056	139099	14482
9057	139113	14467
9058	139127	14451
9059	139144	14436
9060	139162	14421
9061	139177	14406
9062	139192	14390
9063	139209	14375
9064	139224	14360
9065	139240	14344
9066	139257	14329
9067	139271	14314
9068	139288	14299
9069	139303	14283
9070	139318	14268
9071	139335	14253
9072	139349	14237
9073	139364	14222
9074	139375	14206
9075	139392	14191
9076	139409	14175
9077	139425	14160
9078	139439	14145
9079	139453	14129
9080	139468	14114
9081	139483	14098
9082	139500	14083
9083	139512	14067
9084	139528	14052
9085	139542	14037
9086	139558	14021
9087	139573	14006
9088	139589	13991
9089	139604	13975
9090	139620	13960
9091	139631	13944
9092	139646	13929
9093	139667	13914
9094	139682	13899
9095	139696	13883
9096	139707	13867
9097	139727	13852
9098	139742	13837
9099	139755	13822
9100	139772	13806
9101	139789	13791
9102	139804	13776
9103	139821	13760
9104	139835	13745
9105	139849	13729
9106	139865	13714
9107	139882	13699
9108	139894	13683
9109	139913	13668
9110	139930	13653
9111	139946	13638
9112	139960	13622
9113	139974	13607
9114	139988	13591
9115	140007	13576
9116	140020	13561
9117	140034	13545
9118	140049	13530
9119	140065	13515
9120	140079	13499
9121	140096	13484
9122	140115	13469
9123	140132	13454
9124	140147	13438
9125	140162	13423
9126	140176	13407
9127	140192	13392
9128	140208	13377
9129	140222	13361
9130	140238	13346
9131	140255	13331
9132	140272	13316
9133	140287	13300
9134	140304	13285
9135	140317	13269
9136	140335	13254
9137	140349	13239
9138	140365	13224
9139	140379	13208
9140	140394	13193
9141	140409	13177
9142	140423	13162
9143	140440	13147
9144	140457	13131
9145	140474	13116
9146	140489	13101
9147	140504	13085
9148	140520	13070
9149	140539	13055
9150	140554	13040
9151	140569	13024
9152	140586	13009
9153	140602	12994
9154	140615	12978
9155	140632	12963
9156	140645	12947
9157	140658	12932
9158	140675	12917
9159	140689	12901
9160	140704	12886
9161	140719	12870
9162	140733	12855
9163	140747	12839
9164	140762	12824
9165	140777	12809
9166	140792	12793
9167	140807	12778
9168	140821	12762
9169	140835	12747
9170	140851	12732
9171	140866	12716
9172	140885	12701
9173	140907	12686
9174	140923	12671
9175	140937	12656
9176	140956	12641
9177	140975	12626
9178	140990	12610
9179	141006	12595
9180	141021	12579
9181	141036	12564
9182	141052	12549
9183	141069	12534
9184	141087	12518
9185	141103	12503
9186	141118	12488
9187	141131	12472
9188	141148	12457
9189	141164	12442
9190	141181	12426
9191	141196	12411
9192	141211	12396
9193	141226	12380
9194	141240	12365
9195	141254	12349
9196	141270	12334
9197	141286	12319
9198	141301	12303
9199	141317	12288
9200	141331	12273
9201	141344	12257
9202	141358	12241
9203	141372	12226
9204	141389	12211
9205	141403	12195
9206	141419	12180
9207	141436	12165
9208	141451	12149
9209	141466	12134
9210	141480	12119
9211	141498	12103
9212	141513	12088
9213	141528	12073
9214	141543	12057
9215	141560	12042
9216	141575	12027
9217	141590	12011
9218	141606	11996
9219	141620	11980
9220	141633	11965
9221	141648	11949
9222	141664	11934
9223	141682	11919
9224	141699	11904
9225	141717	11889
9226	141730	11873
9227	141750	11858
9228	141765	11843
9229	141780	11827
9230	141798	11812
9231	141812	11797
9232	141829	11781
9233	141842	11766
9234	141857	11751
9235	141872	11735
9236	141891	11720
9237	141907	11705
9238	141920	11689
9239	141936	11674
9240	141951	11659
9241	141966	11643
9242	141981	11628
9243	141995	11612
9244	142013	11597
9245	142027	11582
9246	142041	11566
9247	142060	11551
9248	142078	11536
9249	142091	11520
9250	142107	11505
9251	142123	11490
9252	142136	11474
9253	142151	11459
9254	142167	11444
9255	142180	11428
9256	142195	11413
9257	142209	11397
9258	142221	11382
9259	142234	11366
9260	142251	11351
9261	142265	11335
9262	142277	11320
9263	142292	11304
9264	142307	11289
9265	142321	11273
9266	142337	11258
9267	142354	11243
9268	142370	11228
9269	142385	11212
9270	142402	11197
9271	142419	11182
9272	142435	11166
9273	142449	11151
9274	142462	11135
9275	142475	11120
9276	142492	11105
9277	142509	11089
9278	142521	11074
9279	142535	11058
9280	142549	11043
9281	142563	11027
9282	142575	11012
9283	142590	10996
9284	142605	10981
9285	142619	10966
9286	142632	10950
9287	142647	10935
9288	142663	10919
9289	142678	10904
9290	142693	10888
9291	142707	10873
9292	142723	10858
9293	142738	10842
9294	142754	10827
9295	142772	10812
9296	142786	10796
9297	142802	10781
9298	142819	10766
9299	142838	10751
9300	142854	10735
9301	142871	10720
9302	142891	10705
9303	142906	10690
9304	142920	10674
9305	142935	10659
9306	142951	10644
9307	142968	10628
9308	142988	10613
9309	143002	10598
9310	143019	10583
9311	143034	10567
9312	143049	10552
9313	143061	10536
9314	143076	10521
9315	143089	10505
9316	143105	10490
9317	143118	10475
9318	143132	10459
9319	143150	10444
9320	143165	10429
9321	143182	10413
9322	143198	10398
9323	143213	10383
9324	143228	10367
9325	143244	10352
9326	143260	10337
9327	143276	10321
9328	143293	10306
9329	143307	10291
9330	143322	10275
9331	143338	10260
9332	143370	10246
9333	143382	10230
9334	143397	10215
9335	143412	10199
9336	143425	10184
9337	143440	10168
9338	143454	10153
9339	143467	10137
9340	143481	10122
9341	143495	10107
9342	143513	10091
9343	143527	10076
9344	143541	10060
9345	143556	10045
9346	143571	10030
9347	143586	10014
9348	143603	9999
9349	143618	9984
9350	143635	9968
9351	143652	9953
9352	143667	9938
9353	143683	9922
9354	143698	9907
9355	143712	9892
9356	143727	9876
9357	143743	9861
9358	143762	9846
9359	143778	9830
9360	143793	9815
9361	143807	9800
9362	143823	9784
9363	143836	9769
9364	143854	9754
9365	143870	9738
9366	143888	9723
9367	143903	9708
9368	143917	9692
9369	143932	9677
9370	143949	9662
9371	143965	9646
9372	143981	9631
9373	143997	9616
9374	144014	9600
9375	144028	9585
9376	144045	9570
9377	144063	9555
9378	144079	9539
9379	144094	9524
9380	144108	9508
9381	144123	9493
9382	144138	9478
9383	144152	9462
9384	144170	9447
9385	144185	9432
9386	144199	9416
9387	144213	9401
9388	144228	9385
9389	144245	9370
9390	144262	9355
9391	144277	9339
9392	144293	9324
9393	144308	9309
9394	144324	9293
9395	144340	9278
9396	144356	9263
9397	144372	9247
9398	144389	9232
9399	144405	9217
9400	144421	9202
9401	144435	9186
9402	144449	9171
9403	144464	9155
9404	144475	9140
9405	144491	9124
9406	144506	9109
9407	144523	9094
9408	144538	9078
9409	144554	9063
9410	144569	9048
9411	144582	9032
9412	144597	9017
9413	144610	9001
9414	144627	8986
9415	144642	8971
9416	144658	8955
9417	144671	8940
9418	144686	8924
9419	144701	8909
9420	144718	8894
9421	144736	8878
9422	144749	8863
9423	144762	8847
9424	144780	8832
9425	144794	8817
9426	144810	8801
9427	144827	8786
9428	144843	8771
9429	144857	8755
9430	144879	8740
9431	144892	8725
9432	144903	8709
9433	144918	8694
9434	144934	8679
9435	144947	8663
9436	144961	8648
9437	144978	8632
9438	144993	8617
9439	145010	8602
9440	145024	8586
9441	145041	8571
9442	145057	8556
9443	145072	8540
9444	145086	8525
9445	145102	8510
9446	145117	8494
9447	145131	8479
9448	145146	8463
9449	145160	8448
9450	145176	8433
9451	145188	8417
9452	145203	8402
9453	145219	8386
9454	145233	8371
9455	145248	8356
9456	145261	8340
9457	145277	8325
9458	145291	8309
9459	145305	8294
9460	145320	8279
9461	145333	8263
9462	145346	8248
9463	145362	8232
9464	145378	8217
9465	145392	8201
9466	145407	8186
9467	145423	8171
9468	145439	8155
9469	145456	8140
9470	145471	8125
9471	145483	8109
9472	145497	8094
9473	145511	8078
9474	145523	8063
9475	145534	8047
9476	145547	8032
9477	145563	8016
9478	145580	8001
9479	145595	7986
9480	145606	7970
9481	145622	7955
9482	145639	7940
9483	145657	7924
9484	145672	7909
9485	145686	7894
9486	145701	7878
9487	145717	7863
9488	145731	7847
9489	145746	7832
9490	145762	7817
9491	145779	7801
9492	145792	7786
9493	145808	7771
9494	145825	7755
9495	145841	7740
9496	145856	7725
9497	145878	7710
9498	145892	7694
9499	145906	7679
9500	145921	7663
9501	145934	7648
9502	145950	7633
9503	145968	7617
9504	145987	7602
9505	146002	7587
9506	146016	7571
9507	146031	7556
9508	146049	7541
9509	146064	7525
9510	146081	7510
9511	146099	7495
9512	146114	7480
9513	146129	7464
9514	146145	7449
9515	146159	7433
9516	146173	7418
9517	146188	7403
9518	146203	7387
9519	146219	7372
9520	146234	7357
9521	146249	7341
9522	146263	7326
9523	146277	7310
9524	146291	7295
9525	146304	7279
9526	146321	7264
9527	146335	7249
9528	146350	7233
9529	146366	7218
9530	146382	7203
9531	146395	7187
9532	146412	7172
9533	146429	7157
9534	146443	7141
9535	146460	7126
9536	146474	7111
9537	146486	7095
9538	146501	7080
9539	146517	7064
9540	146531	7049
9541	146545	7033
9542	146560	7018
9543	146575	7003
9544	146590	6987
9545	146606	6972
9546	146622	6957
9547	146637	6941
9548	146654	6926
9549	146668	6911
9550	146685	6895
9551	146703	6880
9552	146719	6865
9553	146733	6849
9554	146750	6834
9555	146766	6819
9556	146780	6803
